user_id,month,subscription_type,region,usage_time,transactions,churn_flag
u_937,2023-05-01,monthly,US,16.70643647226577,0,0
u_937,2023-06-01,monthly,US,10.024093411852775,1,0
u_937,2023-07-01,monthly,US,10.457379568313833,2,0
u_937,2023-08-01,monthly,US,2.53043623919689,2,0
u_937,2023-09-01,monthly,US,21.281356051667746,3,0
u_937,2023-10-01,monthly,US,8.148952011516803,2,0
u_937,2023-11-01,monthly,US,13.066436102728119,0,0
u_937,2023-12-01,monthly,US,10.053258074292977,1,0
u_937,2024-01-01,monthly,US,0.9895617565759445,1,1
u_938,2023-03-01,monthly,EU,13.937714199109076,4,0
u_938,2023-04-01,monthly,EU,21.35656093105463,0,0
u_938,2023-05-01,monthly,EU,5.1603451343733155,0,1
u_939,2024-02-01,monthly,EU,8.133424750803796,1,0
u_939,2024-03-01,monthly,EU,4.660760928922379,1,1
u_940,2024-02-01,annual,US,10.406577865296871,3,0
u_940,2024-03-01,annual,US,10.02273593808784,1,0
u_940,2024-04-01,annual,US,9.285573279957715,0,0
u_940,2024-05-01,annual,US,0.9879110362347925,0,1
u_941,2024-06-01,monthly,US,7.6068689548690935,3,0
u_942,2023-09-01,annual,US,1.910766460182508,1,0
u_942,2023-10-01,annual,US,2.0818912873815956,0,0
u_942,2023-11-01,annual,US,4.628240690610056,3,0
u_942,2023-12-01,annual,US,5.337657752360533,2,0
u_942,2024-01-01,annual,US,10.627877539461833,1,0
u_942,2024-02-01,annual,US,1.9826854462879167,3,0
u_942,2024-03-01,annual,US,16.6406998126787,5,0
u_942,2024-04-01,annual,US,6.329127597748927,3,0
u_942,2024-05-01,annual,US,9.936763250056053,2,0
u_942,2024-06-01,annual,US,16.883203345600712,3,0
u_943,2023-08-01,monthly,EU,13.379466909194157,3,0
u_943,2023-09-01,monthly,EU,10.305237393865587,3,0
u_943,2023-10-01,monthly,EU,11.491986360998954,6,0
u_943,2023-11-01,monthly,EU,4.146356521732735,4,0
u_943,2023-12-01,monthly,EU,4.682629161042493,1,0
u_943,2024-01-01,monthly,EU,1.3553133099653984,2,0
u_943,2024-02-01,monthly,EU,5.484033811063405,3,0
u_943,2024-03-01,monthly,EU,9.03625745774562,2,0
u_943,2024-04-01,monthly,EU,11.695938990580807,0,0
u_943,2024-05-01,monthly,EU,7.292022604935778,0,0
u_943,2024-06-01,monthly,EU,5.507903385106317,4,0
u_944,2023-02-01,trial,US,6.6122797575035595,0,1
u_945,2024-03-01,monthly,LATAM,3.924577368271911,0,1
u_946,2023-05-01,trial,LATAM,5.763004073455552,5,0
u_946,2023-06-01,trial,LATAM,19.74091314574194,4,0
u_946,2023-07-01,trial,LATAM,5.843364943623173,3,0
u_946,2023-08-01,trial,LATAM,12.462156995721223,2,0
u_946,2023-09-01,trial,LATAM,8.275235067089328,1,0
u_946,2023-10-01,trial,LATAM,9.298909239386182,0,1
u_947,2024-06-01,trial,EU,9.041340295295832,0,0
u_948,2023-10-01,monthly,US,9.056335523233129,4,0
u_948,2023-11-01,monthly,US,10.344930057157324,0,0
u_948,2023-12-01,monthly,US,4.737304314395616,0,0
u_948,2024-01-01,monthly,US,2.0502354932265368,0,1
u_949,2024-01-01,annual,EU,8.129412951646716,3,0
u_949,2024-02-01,annual,EU,6.3988744384856355,1,0
u_949,2024-03-01,annual,EU,3.504177895158968,1,0
u_949,2024-04-01,annual,EU,11.66979699086092,4,0
u_949,2024-05-01,annual,EU,12.560558916347688,1,0
u_949,2024-06-01,annual,EU,0.9674613888016601,1,0
u_950,2023-03-01,monthly,US,9.34310982017567,1,0
u_950,2023-04-01,monthly,US,8.033574475335072,1,0
u_950,2023-05-01,monthly,US,14.068825180470382,2,0
u_950,2023-06-01,monthly,US,7.365145709746022,1,0
u_950,2023-07-01,monthly,US,5.490317278043543,2,0
u_950,2023-08-01,monthly,US,7.364300624851172,1,0
u_950,2023-09-01,monthly,US,5.4743582980464005,1,0
u_950,2023-10-01,monthly,US,6.742715057383341,3,0
u_950,2023-11-01,monthly,US,6.031698610750508,3,0
u_950,2023-12-01,monthly,US,3.465997336507277,2,0
u_950,2024-01-01,monthly,US,3.8455610748294027,5,0
u_950,2024-02-01,monthly,US,12.327036420267621,2,0
u_950,2024-03-01,monthly,US,2.8975059056641155,2,0
u_950,2024-04-01,monthly,US,0.7254322058126773,0,1
u_951,2024-01-01,annual,LATAM,0.5922100869611895,2,0
u_951,2024-02-01,annual,LATAM,9.9512647364588,2,0
u_951,2024-03-01,annual,LATAM,9.08168235858853,1,0
u_951,2024-04-01,annual,LATAM,15.793360212622455,2,0
u_951,2024-05-01,annual,LATAM,15.023104447398197,3,0
u_951,2024-06-01,annual,LATAM,13.73429594318456,2,0
u_952,2023-07-01,monthly,US,2.5790414239771122,2,0
u_952,2023-08-01,monthly,US,6.011381777579751,1,1
u_953,2023-01-01,monthly,EU,1.12363088590661,1,1
u_954,2023-12-01,monthly,US,9.105071598443022,3,0
u_954,2024-01-01,monthly,US,0.3704468063435367,1,1
u_955,2023-09-01,monthly,EU,6.577299522011426,3,0
u_955,2023-10-01,monthly,EU,10.54052349292111,0,0
u_955,2023-11-01,monthly,EU,2.762937002198268,1,0
u_955,2023-12-01,monthly,EU,9.214896734562616,1,0
u_955,2024-01-01,monthly,EU,4.096758321703165,0,1
u_956,2024-03-01,monthly,EU,16.244216980166396,1,1
u_957,2024-06-01,monthly,LATAM,1.8337047160130127,2,1
u_958,2024-06-01,monthly,US,7.343578022000118,3,0
u_959,2023-08-01,annual,EU,7.946504571848811,1,0
u_959,2023-09-01,annual,EU,9.230482065521302,2,0
u_959,2023-10-01,annual,EU,5.60850633523863,1,0
u_959,2023-11-01,annual,EU,8.917195488606941,2,0
u_959,2023-12-01,annual,EU,8.894973666784527,2,0
u_959,2024-01-01,annual,EU,3.2643253374503147,1,0
u_959,2024-02-01,annual,EU,0.5647284307752788,4,0
u_959,2024-03-01,annual,EU,13.801033913070661,0,0
u_959,2024-04-01,annual,EU,5.3866508179835995,2,0
u_959,2024-05-01,annual,EU,2.0571757413627267,1,0
u_959,2024-06-01,annual,EU,6.633078683429253,3,0
u_960,2023-11-01,monthly,US,10.220253802502942,0,0
u_960,2023-12-01,monthly,US,12.148878288100892,1,0
u_960,2024-01-01,monthly,US,3.7974670426996777,3,0
u_960,2024-02-01,monthly,US,7.089256675854111,0,0
u_960,2024-03-01,monthly,US,20.809872395430958,3,0
u_960,2024-04-01,monthly,US,5.0756826168998295,1,0
u_960,2024-05-01,monthly,US,1.7645455196270614,1,0
u_960,2024-06-01,monthly,US,9.06577212346848,1,0
u_961,2023-09-01,monthly,LATAM,16.806670736757848,1,0
u_961,2023-10-01,monthly,LATAM,0.35071887250622685,2,1
u_962,2023-05-01,annual,EU,15.168625217995661,5,0
u_962,2023-06-01,annual,EU,9.145752459356512,1,0
u_962,2023-07-01,annual,EU,7.386749531867401,3,0
u_962,2023-08-01,annual,EU,8.39854266976359,2,0
u_962,2023-09-01,annual,EU,3.7227459788920614,2,0
u_962,2023-10-01,annual,EU,4.206689390091495,3,1
u_963,2023-02-01,annual,US,19.07595119073491,1,0
u_963,2023-03-01,annual,US,10.624179457967829,1,0
u_963,2023-04-01,annual,US,10.569330267070496,0,0
u_963,2023-05-01,annual,US,10.336249861146364,0,0
u_963,2023-06-01,annual,US,14.094949172221622,4,0
u_963,2023-07-01,annual,US,11.588457247495167,4,0
u_963,2023-08-01,annual,US,7.299651531418075,3,0
u_963,2023-09-01,annual,US,3.2480536108540354,2,0
u_963,2023-10-01,annual,US,7.88577175678888,1,0
u_963,2023-11-01,annual,US,4.788583000261191,2,0
u_963,2023-12-01,annual,US,18.654937970705376,1,0
u_963,2024-01-01,annual,US,5.710045670113596,3,0
u_963,2024-02-01,annual,US,4.366389167335064,1,0
u_963,2024-03-01,annual,US,12.785605019605718,3,0
u_963,2024-04-01,annual,US,5.022592018065435,0,1
u_964,2024-04-01,monthly,US,2.8733945247658585,1,0
u_964,2024-05-01,monthly,US,1.0086962405879105,0,1
u_965,2023-02-01,monthly,EU,9.409460131280209,4,0
u_965,2023-03-01,monthly,EU,1.8511857656177564,1,0
u_965,2023-04-01,monthly,EU,1.0822150159818145,1,1
u_966,2024-05-01,trial,US,9.519562823456459,2,0
u_966,2024-06-01,trial,US,11.490904289098564,1,0
u_967,2023-10-01,monthly,US,5.387175480196238,0,1
u_968,2023-04-01,monthly,US,2.719618567637376,3,1
u_969,2024-01-01,monthly,US,7.5980378928039745,0,1
u_970,2023-02-01,trial,US,14.160599691271347,1,0
u_970,2023-03-01,trial,US,6.705781720727179,0,1
u_971,2023-06-01,monthly,LATAM,4.168557181248102,0,0
u_971,2023-07-01,monthly,LATAM,4.614196910447285,3,0
u_971,2023-08-01,monthly,LATAM,10.04142307462363,2,0
u_971,2023-09-01,monthly,LATAM,5.418850596410758,4,0
u_971,2023-10-01,monthly,LATAM,7.325023206333537,3,0
u_971,2023-11-01,monthly,LATAM,5.222361686566095,3,0
u_971,2023-12-01,monthly,LATAM,5.087965071816603,0,1
u_972,2023-09-01,monthly,LATAM,14.35715005001294,3,0
u_972,2023-10-01,monthly,LATAM,1.5348839247355592,1,1
u_973,2023-01-01,annual,US,6.418521731647668,1,0
u_973,2023-02-01,annual,US,2.071754578448401,2,0
u_973,2023-03-01,annual,US,14.460731836575452,3,0
u_973,2023-04-01,annual,US,7.5383608294174715,1,0
u_973,2023-05-01,annual,US,6.526337078056388,0,0
u_973,2023-06-01,annual,US,6.349761447609555,2,0
u_973,2023-07-01,annual,US,11.433504219437452,1,0
u_973,2023-08-01,annual,US,4.042111119894415,0,0
u_973,2023-09-01,annual,US,11.370903942631621,2,0
u_973,2023-10-01,annual,US,12.30502992485988,3,0
u_973,2023-11-01,annual,US,2.704564332653719,0,0
u_973,2023-12-01,annual,US,16.915018493588672,1,0
u_973,2024-01-01,annual,US,2.257654561768759,2,0
u_973,2024-02-01,annual,US,18.88106713129581,1,0
u_973,2024-03-01,annual,US,0.954322972479803,1,0
u_973,2024-04-01,annual,US,9.452714176243596,2,0
u_973,2024-05-01,annual,US,5.402492563708062,5,0
u_973,2024-06-01,annual,US,5.872220971519926,1,0
u_974,2023-02-01,monthly,US,4.326980911335924,1,1
u_975,2023-08-01,annual,US,7.581584417727567,5,0
u_975,2023-09-01,annual,US,3.574609413175846,1,0
u_975,2023-10-01,annual,US,8.287995320716288,2,0
u_975,2023-11-01,annual,US,3.792373344656994,1,0
u_975,2023-12-01,annual,US,6.229056346042946,4,0
u_975,2024-01-01,annual,US,7.331263508275612,2,0
u_975,2024-02-01,annual,US,10.737517018395868,0,0
u_975,2024-03-01,annual,US,9.932443621602442,1,0
u_975,2024-04-01,annual,US,4.347684156592305,1,0
u_975,2024-05-01,annual,US,24.338302328194757,1,0
u_975,2024-06-01,annual,US,4.2500192164820625,4,0
u_976,2024-06-01,monthly,LATAM,2.971315787386922,3,1
u_977,2023-10-01,trial,US,9.131266001745487,3,0
u_977,2023-11-01,trial,US,5.100777375953813,1,0
u_977,2023-12-01,trial,US,5.281565174878575,1,0
u_977,2024-01-01,trial,US,8.725646494103145,1,0
u_977,2024-02-01,trial,US,3.7788203208960773,3,0
u_977,2024-03-01,trial,US,12.426146850515064,0,0
u_977,2024-04-01,trial,US,2.1556319673388082,2,0
u_977,2024-05-01,trial,US,0.97472271354623,0,1
u_978,2023-11-01,annual,US,7.808367687470692,1,0
u_978,2023-12-01,annual,US,3.675090753827259,2,0
u_978,2024-01-01,annual,US,15.62473718294471,2,0
u_978,2024-02-01,annual,US,5.152687186987328,7,0
u_978,2024-03-01,annual,US,13.588569448855587,2,0
u_978,2024-04-01,annual,US,9.94322633311415,3,0
u_978,2024-05-01,annual,US,11.985978161343878,1,0
u_978,2024-06-01,annual,US,7.2042457493842385,3,0
u_979,2023-10-01,annual,EU,2.6223599581630226,4,1
u_980,2023-06-01,trial,US,14.39847608772155,1,0
u_980,2023-07-01,trial,US,10.142905681130795,5,0
u_980,2023-08-01,trial,US,1.5823705127368028,0,1
u_981,2023-02-01,trial,US,6.569989158553383,1,0
u_981,2023-03-01,trial,US,3.840468639319546,1,0
u_981,2023-04-01,trial,US,3.2812823149878,3,1
u_982,2024-05-01,monthly,US,7.123543817957991,1,0
u_982,2024-06-01,monthly,US,11.482404233213877,2,0
u_983,2023-07-01,monthly,US,8.865438953714072,2,0
u_983,2023-08-01,monthly,US,3.0836116740979866,3,0
u_983,2023-09-01,monthly,US,2.3981084940178725,3,0
u_983,2023-10-01,monthly,US,10.069984422277669,0,0
u_983,2023-11-01,monthly,US,3.6233619000284163,2,0
u_983,2023-12-01,monthly,US,10.693707397429863,5,0
u_983,2024-01-01,monthly,US,5.831308745313078,1,0
u_983,2024-02-01,monthly,US,9.668313183930854,0,0
u_983,2024-03-01,monthly,US,1.9040527632547926,1,1
u_984,2023-04-01,annual,US,4.906900969897678,1,0
u_984,2023-05-01,annual,US,5.906649881748967,0,0
u_984,2023-06-01,annual,US,7.834202458661691,3,0
u_984,2023-07-01,annual,US,11.184092320897038,0,0
u_984,2023-08-01,annual,US,13.42064228027127,4,0
u_984,2023-09-01,annual,US,12.284404329785056,1,0
u_984,2023-10-01,annual,US,2.4980253956309935,2,0
u_984,2023-11-01,annual,US,20.007587922757217,2,0
u_984,2023-12-01,annual,US,4.249458837490518,0,0
u_984,2024-01-01,annual,US,8.548484536624247,1,0
u_984,2024-02-01,annual,US,8.746994393259728,1,0
u_984,2024-03-01,annual,US,2.1331599495999902,1,0
u_984,2024-04-01,annual,US,18.815175200271117,4,0
u_984,2024-05-01,annual,US,18.30632965238101,1,0
u_984,2024-06-01,annual,US,9.684210728929006,1,0
u_985,2024-02-01,annual,US,6.10138801205059,1,0
u_985,2024-03-01,annual,US,17.29629024431143,3,0
u_985,2024-04-01,annual,US,7.534909165197611,1,0
u_985,2024-05-01,annual,US,18.846760882492394,1,0
u_985,2024-06-01,annual,US,0.6275646993283439,2,0
u_986,2023-09-01,trial,US,6.175661798622371,4,0
u_986,2023-10-01,trial,US,7.051765515546097,3,0
u_986,2023-11-01,trial,US,5.998863976630322,1,1
u_987,2024-04-01,monthly,LATAM,15.55306663994248,3,0
u_987,2024-05-01,monthly,LATAM,0.9907558595684454,1,1
u_988,2024-02-01,monthly,LATAM,5.456485209463133,3,0
u_988,2024-03-01,monthly,LATAM,7.537196147938035,1,0
u_988,2024-04-01,monthly,LATAM,6.247756066252766,2,0
u_988,2024-05-01,monthly,LATAM,8.105811633410507,2,0
u_988,2024-06-01,monthly,LATAM,5.2998941939854936,0,1
u_989,2023-11-01,monthly,EU,9.955232208549418,3,0
u_989,2023-12-01,monthly,EU,5.528379918897584,1,0
u_989,2024-01-01,monthly,EU,3.8081239295100584,2,0
u_989,2024-02-01,monthly,EU,6.51612509434918,1,0
u_989,2024-03-01,monthly,EU,11.419679212316913,2,0
u_989,2024-04-01,monthly,EU,8.915657176337444,1,0
u_989,2024-05-01,monthly,EU,4.692664057400751,1,0
u_989,2024-06-01,monthly,EU,7.3591622147385225,3,0
u_990,2023-08-01,monthly,US,5.958567868777884,3,0
u_990,2023-09-01,monthly,US,3.0107920073093855,4,0
u_990,2023-10-01,monthly,US,7.301208338868539,0,0
u_990,2023-11-01,monthly,US,8.003869958009878,0,0
u_990,2023-12-01,monthly,US,4.03575208263692,2,0
u_990,2024-01-01,monthly,US,14.0797943678054,2,0
u_990,2024-02-01,monthly,US,8.08422963594118,2,0
u_990,2024-03-01,monthly,US,6.096409510742945,1,0
u_990,2024-04-01,monthly,US,1.2569500480897489,1,1
u_991,2023-03-01,annual,EU,5.676637194920216,1,0
u_991,2023-04-01,annual,EU,16.185568710740647,5,0
u_991,2023-05-01,annual,EU,4.053317366726787,2,0
u_991,2023-06-01,annual,EU,6.9510012894589455,0,0
u_991,2023-07-01,annual,EU,16.60756079359119,5,0
u_991,2023-08-01,annual,EU,1.0688342928299104,1,0
u_991,2023-09-01,annual,EU,2.2506550982065376,1,1
u_992,2023-04-01,annual,US,1.1087086562009563,1,1
u_993,2023-08-01,monthly,EU,2.4935259701189985,1,1
u_994,2024-05-01,monthly,US,11.315413916910941,4,0
u_994,2024-06-01,monthly,US,24.555553255963897,1,0
u_995,2023-02-01,trial,US,12.711606069906166,1,0
u_995,2023-03-01,trial,US,7.6059301213465105,0,0
u_995,2023-04-01,trial,US,6.5882806354935095,2,0
u_995,2023-05-01,trial,US,9.09496390482496,3,0
u_995,2023-06-01,trial,US,3.2204158783539794,1,0
u_995,2023-07-01,trial,US,4.967931567268952,3,0
u_995,2023-08-01,trial,US,5.6977378878176825,1,1
u_996,2023-06-01,monthly,US,10.472908990927419,1,0
u_996,2023-07-01,monthly,US,6.26575105823547,1,0
u_996,2023-08-01,monthly,US,5.434118358292267,2,1
u_997,2024-02-01,monthly,US,4.315239167619689,2,0
u_997,2024-03-01,monthly,US,1.9011080312873705,0,1
u_998,2023-03-01,trial,US,9.535183279550143,5,0
u_998,2023-04-01,trial,US,15.843005037627599,2,0
u_998,2023-05-01,trial,US,5.909000917821995,1,1
u_999,2023-12-01,monthly,EU,6.925383118902037,4,1
u_1000,2024-04-01,trial,EU,3.8318417115667915,1,0
u_1000,2024-05-01,trial,EU,5.278027095281469,2,0
u_1000,2024-06-01,trial,EU,1.2623447971108115,1,1
u_1001,2024-01-01,monthly,LATAM,8.267615348262616,1,0
u_1001,2024-02-01,monthly,LATAM,5.762141511837733,2,0
u_1001,2024-03-01,monthly,LATAM,3.974877266197795,2,0
u_1001,2024-04-01,monthly,LATAM,8.59169090643,2,0
u_1001,2024-05-01,monthly,LATAM,2.992212511961057,2,0
u_1001,2024-06-01,monthly,LATAM,10.705465184261524,4,0
u_1002,2024-04-01,annual,US,6.225833900037195,1,0
u_1002,2024-05-01,annual,US,1.7710099388764127,4,0
u_1002,2024-06-01,annual,US,8.891637680238958,4,0
u_1003,2023-02-01,trial,US,4.303867223461776,1,0
u_1003,2023-03-01,trial,US,4.7647488391567245,0,1
u_1004,2024-03-01,monthly,US,14.693952966613491,2,0
u_1004,2024-04-01,monthly,US,20.68147353093982,1,0
u_1004,2024-05-01,monthly,US,13.358765183786431,0,0
u_1004,2024-06-01,monthly,US,14.382161719943689,3,0
u_1005,2023-08-01,monthly,US,7.19389272621387,2,0
u_1005,2023-09-01,monthly,US,6.889148460098382,1,0
u_1005,2023-10-01,monthly,US,5.442362469691503,1,0
u_1005,2023-11-01,monthly,US,9.271882212521827,0,0
u_1005,2023-12-01,monthly,US,2.2912627460258745,0,0
u_1005,2024-01-01,monthly,US,5.086072819702865,0,0
u_1005,2024-02-01,monthly,US,10.494202072742457,3,0
u_1005,2024-03-01,monthly,US,2.815622883008638,2,0
u_1005,2024-04-01,monthly,US,15.27769082137868,2,0
u_1005,2024-05-01,monthly,US,16.02137255864011,1,0
u_1005,2024-06-01,monthly,US,13.836152131297492,1,0
u_1006,2023-02-01,trial,US,10.282689226651264,0,0
u_1006,2023-03-01,trial,US,9.00513351524567,2,0
u_1006,2023-04-01,trial,US,3.8566990676334383,5,0
u_1006,2023-05-01,trial,US,8.03529140348733,2,0
u_1006,2023-06-01,trial,US,6.465249719425797,2,0
u_1006,2023-07-01,trial,US,5.452861850289398,2,0
u_1006,2023-08-01,trial,US,26.747587276280314,0,0
u_1006,2023-09-01,trial,US,1.7017442571549688,0,1
u_1007,2023-07-01,annual,EU,14.345259691529279,0,0
u_1007,2023-08-01,annual,EU,5.4541285386368195,1,0
u_1007,2023-09-01,annual,EU,1.5378474594632252,2,1
u_1008,2024-06-01,annual,US,9.143704612894128,1,0
u_1009,2023-10-01,monthly,US,7.84411390063927,1,0
u_1009,2023-11-01,monthly,US,8.47346784442849,1,0
u_1009,2023-12-01,monthly,US,9.126943977551903,0,0
u_1009,2024-01-01,monthly,US,5.061781040324144,1,1
u_1010,2023-03-01,monthly,EU,5.0914757720140305,1,0
u_1010,2023-04-01,monthly,EU,7.424981510614964,1,0
u_1010,2023-05-01,monthly,EU,6.098190572841842,4,0
u_1010,2023-06-01,monthly,EU,7.486642135769397,2,0
u_1010,2023-07-01,monthly,EU,4.334092848513307,3,0
u_1010,2023-08-01,monthly,EU,11.109984849235346,4,0
u_1010,2023-09-01,monthly,EU,6.072393187689255,2,0
u_1010,2023-10-01,monthly,EU,11.895692658078751,3,0
u_1010,2023-11-01,monthly,EU,1.2722982671562884,3,0
u_1010,2023-12-01,monthly,EU,8.736769419160524,4,0
u_1010,2024-01-01,monthly,EU,11.088765096591414,2,0
u_1010,2024-02-01,monthly,EU,7.759824681311722,4,0
u_1010,2024-03-01,monthly,EU,7.948789507828069,0,0
u_1010,2024-04-01,monthly,EU,11.342490420284037,2,0
u_1010,2024-05-01,monthly,EU,8.55850615744662,4,0
u_1010,2024-06-01,monthly,EU,10.167888537366158,4,0
u_1011,2024-04-01,monthly,US,4.2479810671417795,1,1
u_1012,2024-05-01,monthly,US,7.098298028421409,0,0
u_1012,2024-06-01,monthly,US,8.742972202619718,0,0
u_1013,2023-06-01,annual,US,2.211273135561503,3,0
u_1013,2023-07-01,annual,US,6.875903584755094,0,0
u_1013,2023-08-01,annual,US,6.9358017644365,1,0
u_1013,2023-09-01,annual,US,5.54094086182233,2,0
u_1013,2023-10-01,annual,US,7.948632387880487,2,0
u_1013,2023-11-01,annual,US,10.948130486516227,2,0
u_1013,2023-12-01,annual,US,11.146593468982141,2,0
u_1013,2024-01-01,annual,US,9.011801597457882,2,0
u_1013,2024-02-01,annual,US,7.164777352499746,1,0
u_1013,2024-03-01,annual,US,6.592451067442164,3,0
u_1013,2024-04-01,annual,US,9.152043424091225,3,0
u_1013,2024-05-01,annual,US,10.941278814244564,2,0
u_1013,2024-06-01,annual,US,8.375634890546417,2,0
u_1014,2023-04-01,monthly,LATAM,4.568253353837665,1,0
u_1014,2023-05-01,monthly,LATAM,8.88899289359668,3,0
u_1014,2023-06-01,monthly,LATAM,0.6575040620335798,0,1
u_1015,2023-08-01,monthly,EU,2.797867527386961,2,0
u_1015,2023-09-01,monthly,EU,7.798337255780592,0,0
u_1015,2023-10-01,monthly,EU,10.396280029541755,4,0
u_1015,2023-11-01,monthly,EU,3.9430769897391897,1,0
u_1015,2023-12-01,monthly,EU,15.583556962268075,0,0
u_1015,2024-01-01,monthly,EU,6.457214740693914,1,0
u_1015,2024-02-01,monthly,EU,3.382983488548389,1,0
u_1015,2024-03-01,monthly,EU,1.8109500638992613,1,1
u_1016,2024-06-01,monthly,US,6.229280164567859,1,0
u_1017,2024-04-01,monthly,US,10.363950285335303,3,0
u_1017,2024-05-01,monthly,US,5.387369288941563,4,0
u_1017,2024-06-01,monthly,US,5.50912303061768,1,0
u_1018,2023-05-01,monthly,US,10.896756187319777,1,0
u_1018,2023-06-01,monthly,US,12.160053393139364,0,0
u_1018,2023-07-01,monthly,US,1.4498497261672045,0,0
u_1018,2023-08-01,monthly,US,0.7296280390698363,0,1
u_1019,2023-07-01,monthly,LATAM,13.9979350079551,1,0
u_1019,2023-08-01,monthly,LATAM,12.24142755407219,0,0
u_1019,2023-09-01,monthly,LATAM,10.535111750496435,3,0
u_1019,2023-10-01,monthly,LATAM,3.3319726096228863,0,1
u_1020,2023-10-01,annual,US,20.666057320052907,0,0
u_1020,2023-11-01,annual,US,8.64213243693919,4,0
u_1020,2023-12-01,annual,US,9.006863803561963,2,0
u_1020,2024-01-01,annual,US,2.7415199327247404,3,0
u_1020,2024-02-01,annual,US,2.7759186746460927,1,0
u_1020,2024-03-01,annual,US,5.08794000435603,1,0
u_1020,2024-04-01,annual,US,9.028803448869386,3,0
u_1020,2024-05-01,annual,US,7.094693028920794,2,0
u_1020,2024-06-01,annual,US,10.087422933488702,0,0
u_1021,2023-08-01,monthly,EU,17.80100614811707,3,0
u_1021,2023-09-01,monthly,EU,11.728401892649437,3,0
u_1021,2023-10-01,monthly,EU,9.795930614010192,1,0
u_1021,2023-11-01,monthly,EU,2.033303932850818,5,0
u_1021,2023-12-01,monthly,EU,9.638847458695157,2,1
u_1022,2023-08-01,monthly,US,8.79074478817063,5,0
u_1022,2023-09-01,monthly,US,21.68392810634088,3,0
u_1022,2023-10-01,monthly,US,8.732409152494228,3,0
u_1022,2023-11-01,monthly,US,7.9429954760560175,1,1
u_1023,2024-04-01,monthly,LATAM,4.4748171086843405,0,1
u_1024,2023-07-01,trial,EU,13.29222072014289,4,0
u_1024,2023-08-01,trial,EU,18.773837124313836,1,0
u_1024,2023-09-01,trial,EU,6.0579860360219175,0,0
u_1024,2023-10-01,trial,EU,18.872563436407198,1,0
u_1024,2023-11-01,trial,EU,6.030298579385074,1,0
u_1024,2023-12-01,trial,EU,2.3949707019713973,1,0
u_1024,2024-01-01,trial,EU,8.198890495612924,1,0
u_1024,2024-02-01,trial,EU,9.265531324031977,3,0
u_1024,2024-03-01,trial,EU,18.946805749445012,3,0
u_1024,2024-04-01,trial,EU,3.5954959424971156,0,0
u_1024,2024-05-01,trial,EU,6.947638023655904,0,1
u_1025,2024-04-01,monthly,LATAM,0.38337400189203147,2,0
u_1025,2024-05-01,monthly,LATAM,2.274113512741702,1,1
u_1026,2023-02-01,annual,EU,9.741596595955349,3,0
u_1026,2023-03-01,annual,EU,5.982252771600595,6,0
u_1026,2023-04-01,annual,EU,9.4262128531464,1,0
u_1026,2023-05-01,annual,EU,0.9854525109572203,2,0
u_1026,2023-06-01,annual,EU,12.617676064085018,2,0
u_1026,2023-07-01,annual,EU,6.462173813218855,0,0
u_1026,2023-08-01,annual,EU,9.269949071303012,2,0
u_1026,2023-09-01,annual,EU,10.677909003859275,1,0
u_1026,2023-10-01,annual,EU,16.602419087024288,3,0
u_1026,2023-11-01,annual,EU,16.630846160250876,1,0
u_1026,2023-12-01,annual,EU,15.986751810577324,1,0
u_1026,2024-01-01,annual,EU,2.2176912814171894,2,0
u_1026,2024-02-01,annual,EU,12.045688255409257,2,0
u_1026,2024-03-01,annual,EU,9.774804097339054,3,0
u_1026,2024-04-01,annual,EU,5.446825927904696,1,0
u_1026,2024-05-01,annual,EU,10.25303346512581,2,0
u_1026,2024-06-01,annual,EU,10.224651628129052,2,0
u_1027,2023-02-01,annual,US,3.606126537923535,1,0
u_1027,2023-03-01,annual,US,10.25943105734594,1,0
u_1027,2023-04-01,annual,US,7.6867397924874945,2,0
u_1027,2023-05-01,annual,US,14.749419479344569,4,0
u_1027,2023-06-01,annual,US,7.283768191806559,0,0
u_1027,2023-07-01,annual,US,10.907501141257518,1,0
u_1027,2023-08-01,annual,US,3.6642564614315836,2,0
u_1027,2023-09-01,annual,US,18.70077507995018,2,0
u_1027,2023-10-01,annual,US,5.998246062863881,3,0
u_1027,2023-11-01,annual,US,6.749153872803857,3,0
u_1027,2023-12-01,annual,US,5.10559910832996,4,0
u_1027,2024-01-01,annual,US,6.695980865056984,2,0
u_1027,2024-02-01,annual,US,25.20464195390338,2,0
u_1027,2024-03-01,annual,US,9.609161968494078,0,0
u_1027,2024-04-01,annual,US,7.697100786030669,2,0
u_1027,2024-05-01,annual,US,11.643060914941323,5,0
u_1027,2024-06-01,annual,US,9.937674378109083,5,0
u_1028,2024-05-01,annual,LATAM,6.563498303971774,3,0
u_1028,2024-06-01,annual,LATAM,8.545317943011295,3,0
u_1029,2023-03-01,monthly,US,10.463578794631278,2,0
u_1029,2023-04-01,monthly,US,8.115831983297868,3,0
u_1029,2023-05-01,monthly,US,3.8956377016431847,2,0
u_1029,2023-06-01,monthly,US,0.9507766412204093,2,1
u_1030,2023-04-01,monthly,US,22.801202236719853,2,0
u_1030,2023-05-01,monthly,US,11.519321516560204,3,0
u_1030,2023-06-01,monthly,US,12.861694010144038,2,0
u_1030,2023-07-01,monthly,US,1.518103184185516,2,1
u_1031,2023-06-01,monthly,EU,10.517827501562266,1,0
